FECHA,DEPARTAMENTO,MUNICIPIO,TIPO DE EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS DESTRUIDAS,VIVIENDAS AVERIADAS,VIAS,PUENTES VEHICULARES,PUENTES PEATONALES,ACUEDUCTO,ALCANTARILLADO,CENTROS DE SALUD,CENTROS EDUCATIVOS,CENTROS COMUNITARIOS,HECTAREAS,OTROS-AFECTACION,SUBSIDIO DE ARRIENDO,MENAJES,APOYO ALIMENTARIO,MATERIALES DE CONSTRUCCION,SACOS - BIG BAG,OTROS-APOYO,CARROTANQUES-MOTOBOMBAS- PLANTA POTABILIZADORA,HORAS MAQUINA RETROEXCAVADORA- BULLDOZER -INTERVENTORIA,SOPORTE AEREO,TRANSFERENCIAS ECONOMICAS,RECURSOS EJECUTADOS,CANTIDAD DE CEPILLO ADULTO,VALOR CEPILLO ADULTO,CANTIDAD CEPILLO NIÑO,VALOR CEPILLO NIÑO,CANTIDAD CHOCOLATERA,VALOR CHOCOLATERA,CANTIDAD CINTA EMPALMAR,VALOR CINTA EMPALMAR,CANTIDAD COBIJAS,VALOR COBIJAS,CANTIDAD DE CARPAS,VALOR DE LAS CARPAS,CANTIDAD DE COLCHONETAS,VALOR DE LAS COLCHONETAS,CANTIDAD DE CATRES,VALOR DE LOS CATRES,CANTIDAD DE BOTAS,VALOR DE LAS BOTAS,CANTIDAD DE CUCHARAS DE ACERO,VALOR DE LAS CUCHARAS DE ACERO,CANTIDAD DE CUCHARAS DE MADERA,VALOR DE LAS CUCHARAS DE MADERA,CANTIDAD DE ESTUFAS,VALOR DE LAS ESTUFAS,CANTIDAD DE HAMACAS,VALOR DE LAS HAMACAS,CANTIDAD DE JABON DE BAÑO,VALOR DE LOS JABONES DE BAÑO,CANTIDAD DE JABON DE BARRA,VALOR DE LOS JABONES DE BARRA,CANTIDAD DE JUEGOS DE CUBIERTOS,VALOR DE LOS JUEGOS DE CUBIERTOS,CANTIDAD DE OLLAS,VALOR DE LAS OLLAS,CANTIDAD DE PAPEL HIGIENICO,VALOR DEL PAPEL HIGIENICO,CANTIDAD DE PEINILLAS,VALOR DE LAS PEINILLAS,CANTIDAD DE PLASTICO NEGRO,VALOR DEL PLASTICO NEGRO,CANTIDAD DE PLATOS HONDOS,VALOR DE LOS PLATOS HONDOS,CANTIDAD DE PLATOS PANDOS,VALOR DE LOS PLATOS PANDOS,CANTIDAD DE POCILLOS,VALOR DE LOS POCILLOS,CANTIDAD DE RACIONES DE CAMPAÑA,VALOR DE LAS RACIONES DE CAMPAÑA,CANTIDAD DE SABANAS,VALOR DE LAS SABANAS,CANTIDAD DE FRAZADAS,VALOR DE LAS FRAZADAS,CANTIDAD DE TOALLAS,VALOR DE LAS TOALLAS,CANTIDAD DE TOLDILLOS,VALOR DE LOS TOLDILLOS,CANTIDAD DE KITS DE ASEO,VALOR DE LOS KITS DE ASEO,CANTIDAD DE KITS DE COCINA,VALOR DE LOS KITS DE COCINA,CANTIDAD DE KITS DE ALCOBA,VALOR DE LOS KITS DE ALCOBA,VALOR DE LOS MENAJES,CANTIDAD DE SACOS,VALOR DE LOS SACOS,CANTIDAD DE BIG BAG,VALOR DE LAS BIG BAG,CANTIDAD DE MERCADOS,VALOR DE LOS MERCADOS,CANTIDAD DE CEMENTO,VALOR DEL CEMENTO,CANTIDAD DE TEJAS,VALOR DE LAS TEJAS,DESCRIPCION DE LOS MATERIALES DE CONSTRUCCION,VALOR DE LOS MATERIALES DE CONSTRUCCION,TRANSFERENCIA ECONOMICA,APOYO TOTAL FNGRD
02/23/2018 12:00:00 AM,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,613,0
02/24/2018 12:00:00 AM,BOYACA,SAN PABLO DE BORBUR,INCENDIO FORESTAL,15681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,614,0
02/24/2018 12:00:00 AM,CAUCA,CALDONO,INUNDACIÓN,19137,0,0,0,35,9,0,9,1,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,615,0
02/24/2018 12:00:00 AM,CESAR,AGUACHICA,INCENDIO FORESTAL,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,616,0
02/24/2018 12:00:00 AM,CESAR,AGUACHICA,INCENDIO FORESTAL,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,617,0
02/24/2018 12:00:00 AM,CESAR,EL PASO,INCENDIO FORESTAL,20250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,618,0
02/24/2018 12:00:00 AM,CUNDINAMARCA,SAN FRANCISCO,DESLIZAMIENTO,25658,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,619,0
02/24/2018 12:00:00 AM,HUILA,NEIVA,INCENDIO ESTRUCTURAL,41001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,620,0
02/24/2018 12:00:00 AM,HUILA,TIMANA,DESLIZAMIENTO,41807,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,621,0
02/24/2018 12:00:00 AM,META,CUMARAL,EXPLOSION,50226,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,622,0
02/24/2018 12:00:00 AM,SANTANDER,MALAGA,INCENDIO FORESTAL,68432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,623,0
02/24/2018 12:00:00 AM,TOLIMA,VILLARRICA,DESLIZAMIENTO,73873,0,0,0,100,20,0,0,0,0,0,0,0,0,0,0,22,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,624,0
02/25/2018 12:00:00 AM,BOYACA,CIENEGA,INCENDIO FORESTAL,15189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,625,0
02/25/2018 12:00:00 AM,BOYACA,MONIQUIRA,ACCIDENTE DE TRÁNSITO,15469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,626,0
02/25/2018 12:00:00 AM,BOYACA,TIBANA,INCENDIO FORESTAL,15804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,627,0
02/25/2018 12:00:00 AM,BOYACA,TIBANA,INCENDIO FORESTAL,15804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,628,0
02/25/2018 12:00:00 AM,CUNDINAMARCA,SAN BERNARDO,DESLIZAMIENTO,25649,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,629,0
02/25/2018 12:00:00 AM,SANTANDER,PUERTO WILCHES,INCENDIO FORESTAL,68575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,630,0
02/25/2018 12:00:00 AM,SANTANDER,RIONEGRO,INCENDIO FORESTAL,68615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,631,0
02/25/2018 12:00:00 AM,SANTANDER,SABANA DE TORRES,INCENDIO ESTRUCTURAL,68655,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,632,0
02/25/2018 12:00:00 AM,VALLE DEL CAUCA,JAMUNDI,INUNDACIÓN,76364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,633,0
02/26/2018 12:00:00 AM,ANTIOQUIA,PUERTO NARE,INCENDIO FORESTAL,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,634,0
02/26/2018 12:00:00 AM,BOLIVAR,PINILLOS,SEQUIA,13549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,635,0
02/26/2018 12:00:00 AM,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,636,0
02/26/2018 12:00:00 AM,BOYACA,PUERTO BOYACA,INCENDIO FORESTAL,15572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,637,0
02/26/2018 12:00:00 AM,CAQUETA,FLORENCIA,INCENDIO FORESTAL,18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,638,0
02/26/2018 12:00:00 AM,CAQUETA,PUERTO RICO,INCENDIO FORESTAL,18592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,639,0
02/26/2018 12:00:00 AM,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,640,0
02/26/2018 12:00:00 AM,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,641,0
02/26/2018 12:00:00 AM,CAUCA,GUAPI,INCENDIO ESTRUCTURAL,19318,0,0,0,75,15,8,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,642,0
02/26/2018 12:00:00 AM,CESAR,CHIRIGUANA,INCENDIO FORESTAL,20178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,643,0
02/26/2018 12:00:00 AM,CHOCO,QUIBDO,INCENDIO ESTRUCTURAL,27001,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,644,0
02/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,INCENDIO ESTRUCTURAL,25307,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,645,0
02/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,CONTAMINACIÓN,25320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,646,0
02/26/2018 12:00:00 AM,CUNDINAMARCA,UBAQUE,INCENDIO FORESTAL,25841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,647,0
02/26/2018 12:00:00 AM,CUNDINAMARCA,UBAQUE,INCENDIO FORESTAL,25841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,648,0
02/26/2018 12:00:00 AM,HUILA,NEIVA,INCENDIO ESTRUCTURAL,41001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,649,0
02/26/2018 12:00:00 AM,SUCRE,TOLU VIEJO,SEQUIA,70823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,650,0
02/27/2018 12:00:00 AM,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,651,0
02/27/2018 12:00:00 AM,CUNDINAMARCA,GACHETA,INCENDIO FORESTAL,25297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,652,0
02/27/2018 12:00:00 AM,TOLIMA,CARMEN DE APICALA,INCENDIO FORESTAL,73148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,653,0
02/28/2018 12:00:00 AM,BOYACA,CHITARAQUE,INCENDIO FORESTAL,15185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,654,0
02/28/2018 12:00:00 AM,BOYACA,GAMEZA,INCENDIO FORESTAL,15296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,655,0
02/28/2018 12:00:00 AM,CUNDINAMARCA,FUNZA,INCENDIO FORESTAL,25286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No Registra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,656,0
02/28/2018 12:00:00 AM,CUNDINAMARCA,TOCAIMA,INCENDIO FORESTAL,25815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,657,0
02/28/2018 12:00:00 AM,MAGDALENA,ARACATACA,INCENDIO FORESTAL,47053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Registra,0,0,0,0,0,92700000,0,0,92700000,0,92700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,0,658,92700000
